id_anneau,id_secteur,pk,z_tn,z_base_tunnel,z_voute_tunnel
2611,5,3915.0,58.16,27.52,36.52
2612,5,3916.5,58.17,27.55,36.55
2613,5,3918.0,58.18,27.58,36.58
2614,5,3919.5,58.19,27.61,36.61
2615,5,3921.0,58.21,27.65,36.65
2616,5,3922.5,58.22,27.68,36.68
2617,5,3924.0,58.23,27.71,36.71
2618,5,3925.5,58.25,27.75,36.75
2619,5,3927.0,58.26,27.78,36.78
2620,5,3928.5,58.27,27.81,36.81
2621,5,3930.0,58.29,27.85,36.85
2622,5,3931.5,58.3,27.88,36.88
2623,5,3933.0,58.32,27.91,36.91
2624,5,3934.5,58.33,27.95,36.95
2625,5,3936.0,58.34,27.98,36.98
2626,5,3937.5,58.36,28.02,37.02
2627,5,3939.0,58.37,28.05,37.05
2628,5,3940.5,58.39,28.08,37.08
2629,5,3942.0,58.4,28.12,37.12
2630,5,3943.5,58.42,28.15,37.15
2631,5,3945.0,58.44,28.19,37.19
2632,5,3946.5,58.45,28.22,37.22
2633,5,3948.0,58.47,28.25,37.25
2634,5,3949.5,58.48,28.29,37.29
2635,5,3951.0,58.5,28.32,37.32
2636,5,3952.5,58.51,28.35,37.35
2637,5,3954.0,58.53,28.39,37.39
2638,5,3955.5,58.54,28.42,37.42
2639,5,3957.0,58.56,28.45,37.45
2640,5,3958.5,58.58,28.49,37.49
2641,5,3960.0,58.59,28.52,37.52
2642,5,3961.5,58.61,28.55,37.55
2643,5,3963.0,58.62,28.58,37.58
2644,5,3964.5,58.64,28.61,37.61
2645,5,3966.0,58.65,28.65,37.65
2646,5,3967.5,58.67,28.68,37.68
2647,5,3969.0,58.69,28.71,37.71
2648,5,3970.5,58.7,28.74,37.74
2649,5,3972.0,58.72,28.77,37.77
2650,5,3973.5,58.73,28.8,37.8
2651,5,3975.0,58.75,28.83,37.83
2652,5,3976.5,58.76,28.86,37.86
2653,5,3978.0,58.78,28.89,37.89
2654,5,3979.5,58.79,28.92,37.92
2655,5,3981.0,58.81,28.95,37.95
2656,5,3982.5,58.82,28.97,37.97
2657,5,3984.0,58.84,29.0,38.0
2658,5,3985.5,58.85,29.03,38.03
2659,5,3987.0,58.86,29.05,38.05
2660,5,3988.5,58.88,29.08,38.08
2661,5,3990.0,58.89,29.11,38.11
2662,5,3991.5,58.9,29.13,38.13
2663,5,3993.0,58.92,29.15,38.15
2664,5,3994.5,58.93,29.18,38.18
2665,5,3996.0,58.94,29.2,38.2
2666,5,3997.5,58.96,29.22,38.22
2667,5,3999.0,58.97,29.25,38.25
2668,5,4000.5,58.98,29.27,38.27
2669,5,4002.0,58.99,29.29,38.29
2670,5,4003.5,59.0,29.31,38.31
2671,5,4005.0,59.01,29.33,38.33
2672,5,4006.5,59.02,29.35,38.35
2673,5,4008.0,59.04,29.37,38.37
2674,5,4009.5,59.05,29.39,38.39
2675,5,4011.0,59.06,29.4,38.4
2676,5,4012.5,59.06,29.42,38.42
2677,5,4014.0,59.07,29.44,38.44
2678,5,4015.5,59.08,29.45,38.45
2679,5,4017.0,59.09,29.47,38.47
2680,5,4018.5,59.1,29.48,38.48
2681,5,4020.0,59.11,29.49,38.49
2682,5,4021.5,59.11,29.51,38.51
2683,5,4023.0,59.12,29.52,38.52
2684,5,4024.5,59.13,29.53,38.53
2685,5,4026.0,59.13,29.54,38.54
2686,5,4027.5,59.14,29.55,38.55
2687,5,4029.0,59.14,29.56,38.56
2688,5,4030.5,59.15,29.56,38.56
2689,5,4032.0,59.15,29.57,38.57
2690,5,4033.5,59.16,29.58,38.58
2691,5,4035.0,59.16,29.58,38.58
2692,5,4036.5,59.16,29.59,38.59
2693,5,4038.0,59.17,29.59,38.59
2694,5,4039.5,59.17,29.6,38.6
2695,5,4041.0,59.17,29.6,38.6
2696,5,4042.5,59.17,29.6,38.6
2697,5,4044.0,59.17,29.6,38.6
2698,5,4045.5,59.17,29.6,38.6
2699,5,4047.0,59.17,29.6,38.6
2700,5,4048.5,59.17,29.6,38.6
2701,5,4050.0,59.17,29.6,38.6
2702,5,4051.5,59.17,29.6,38.6
2703,5,4053.0,59.17,29.59,38.59
2704,5,4054.5,59.16,29.59,38.59
2705,5,4056.0,59.16,29.58,38.58
2706,5,4057.5,59.16,29.58,38.58
2707,5,4059.0,59.15,29.57,38.57
2708,5,4060.5,59.15,29.56,38.56
2709,5,4062.0,59.14,29.55,38.55
2710,5,4063.5,59.13,29.54,38.54
2711,5,4065.0,59.13,29.53,38.53
2712,5,4066.5,59.12,29.52,38.52
2713,5,4068.0,59.11,29.51,38.51
2714,5,4069.5,59.11,29.5,38.5
2715,5,4071.0,59.1,29.48,38.48
2716,5,4072.5,59.09,29.47,38.47
2717,5,4074.0,59.08,29.45,38.45
2718,5,4075.5,59.07,29.44,38.44
2719,5,4077.0,59.06,29.42,38.42
2720,5,4078.5,59.05,29.4,38.4
2721,5,4080.0,59.03,29.39,38.39
2722,5,4081.5,59.02,29.37,38.37
2723,5,4083.0,59.01,29.35,38.35
2724,5,4084.5,59.0,29.33,38.33
2725,5,4086.0,58.98,29.31,38.31
2726,5,4087.5,58.97,29.28,38.28
2727,5,4089.0,58.95,29.26,38.26
2728,5,4090.5,58.94,29.24,38.24
2729,5,4092.0,58.92,29.21,38.21
2730,5,4093.5,58.9,29.19,38.19
2731,5,4095.0,58.89,29.16,38.16
2732,5,4096.5,58.87,29.14,38.14
2733,5,4098.0,58.85,29.11,38.11
2734,5,4099.5,58.83,29.08,38.08
2735,5,4101.0,58.81,29.06,38.06
2736,5,4102.5,58.79,29.03,38.03
2737,5,4104.0,58.77,29.0,38.0
2738,5,4105.5,58.75,28.97,37.97
2739,5,4107.0,58.73,28.94,37.94
2740,5,4108.5,58.71,28.9,37.9
2741,5,4110.0,58.69,28.87,37.87
2742,5,4111.5,58.66,28.84,37.84
2743,5,4113.0,58.64,28.81,37.81
2744,5,4114.5,58.62,28.77,37.77
2745,5,4116.0,58.59,28.74,37.74
2746,5,4117.5,58.57,28.7,37.7
2747,5,4119.0,58.54,28.67,37.67
2748,5,4120.5,58.52,28.63,37.63
2749,5,4122.0,58.49,28.6,37.6
2750,5,4123.5,58.46,28.56,37.56
2751,5,4125.0,58.44,28.52,37.52
2752,5,4126.5,58.41,28.48,37.48
2753,5,4128.0,58.38,28.45,37.45
2754,5,4129.5,58.35,28.41,37.41
2755,5,4131.0,58.32,28.37,37.37
2756,5,4132.5,58.3,28.33,37.33
2757,5,4134.0,58.27,28.29,37.29
2758,5,4135.5,58.24,28.25,37.25
2759,5,4137.0,58.21,28.21,37.21
2760,5,4138.5,58.18,28.16,37.16
2761,5,4140.0,58.14,28.12,37.12
2762,5,4141.5,58.11,28.08,37.08
2763,5,4143.0,58.08,28.04,37.04
2764,5,4144.5,58.05,28.0,37.0
2765,5,4146.0,58.02,27.95,36.95
2766,5,4147.5,57.98,27.91,36.91
2767,5,4149.0,57.95,27.87,36.87
2768,5,4150.5,57.92,27.82,36.82
2769,5,4152.0,57.88,27.78,36.78
2770,5,4153.5,57.85,27.74,36.74
2771,5,4155.0,57.82,27.69,36.69
2772,5,4156.5,57.78,27.65,36.65
2773,5,4158.0,57.75,27.6,36.6
2774,5,4159.5,57.71,27.56,36.56
2775,5,4161.0,57.68,27.51,36.51
2776,5,4162.5,57.64,27.47,36.47
2777,5,4164.0,57.61,27.42,36.42
2778,5,4165.5,57.57,27.38,36.38
2779,5,4167.0,57.53,27.33,36.33
2780,5,4168.5,57.5,27.29,36.29
2781,5,4170.0,57.46,27.24,36.24
2782,5,4171.5,57.43,27.2,36.2
2783,5,4173.0,57.39,27.15,36.15
2784,5,4174.5,57.35,27.1,36.1
2785,5,4176.0,57.32,27.06,36.06
2786,5,4177.5,57.28,27.01,36.01
2787,5,4179.0,57.24,26.97,35.97
2788,5,4180.5,57.2,26.92,35.92
2789,5,4182.0,57.17,26.88,35.88
2790,5,4183.5,57.13,26.83,35.83
2791,5,4185.0,57.09,26.79,35.79
2792,5,4186.5,57.05,26.74,35.74
2793,5,4188.0,57.02,26.7,35.7
2794,5,4189.5,56.98,26.65,35.65
2795,5,4191.0,56.94,26.61,35.61
2796,5,4192.5,56.9,26.57,35.57
2797,5,4194.0,56.87,26.52,35.52
2798,5,4195.5,56.83,26.48,35.48
2799,5,4197.0,56.79,26.44,35.44
2800,5,4198.5,56.75,26.39,35.39
2801,5,4200.0,56.71,26.35,35.35
2802,5,4201.5,56.68,26.31,35.31
2803,5,4203.0,56.64,26.27,35.27
2804,5,4204.5,56.6,26.22,35.22
2805,5,4206.0,56.57,26.18,35.18
2806,5,4207.5,56.53,26.14,35.14
2807,5,4209.0,56.49,26.1,35.1
2808,5,4210.5,56.45,26.06,35.06
2809,5,4212.0,56.42,26.02,35.02
2810,5,4213.5,56.38,25.98,34.98
2811,5,4215.0,56.34,25.94,34.94
2812,5,4216.5,56.31,25.9,34.9
2813,5,4218.0,56.27,25.86,34.86
2814,5,4219.5,56.24,25.83,34.83
2815,5,4221.0,56.2,25.79,34.79
2816,5,4222.5,56.16,25.75,34.75
2817,5,4224.0,56.13,25.71,34.71
2818,5,4225.5,56.09,25.68,34.68
2819,5,4227.0,56.06,25.64,34.64
2820,5,4228.5,56.02,25.61,34.61
2821,5,4230.0,55.99,25.57,34.57
2822,5,4231.5,55.96,25.54,34.54
2823,5,4233.0,55.92,25.51,34.51
2824,5,4234.5,55.89,25.47,34.47
2825,5,4236.0,55.85,25.44,34.44
2826,5,4237.5,55.82,25.41,34.41
2827,5,4239.0,55.79,25.38,34.38
2828,5,4240.5,55.76,25.35,34.35
2829,5,4242.0,55.73,25.32,34.32
2830,5,4243.5,55.69,25.29,34.29
2831,5,4245.0,55.66,25.26,34.26
2832,5,4246.5,55.63,25.23,34.23
2833,5,4248.0,55.6,25.21,34.21
2834,5,4249.5,55.57,25.18,34.18
2835,5,4251.0,55.54,25.15,34.15
2836,5,4252.5,55.51,25.13,34.13
2837,5,4254.0,55.48,25.1,34.1
2838,5,4255.5,55.45,25.08,34.08
2839,5,4257.0,55.43,25.06,34.06
2840,5,4258.5,55.4,25.03,34.03
2841,5,4260.0,55.37,25.01,34.01
2842,5,4261.5,55.34,24.99,33.99
2843,5,4263.0,55.32,24.97,33.97
2844,5,4264.5,55.29,24.95,33.95
2845,5,4266.0,55.27,24.93,33.93
2846,5,4267.5,55.24,24.91,33.91
2847,5,4269.0,55.22,24.89,33.89
2848,5,4270.5,55.19,24.88,33.88
2849,5,4272.0,55.17,24.86,33.86
2850,5,4273.5,55.15,24.85,33.85
2851,5,4275.0,55.12,24.83,33.83
2852,5,4276.5,55.1,24.82,33.82
2853,5,4278.0,55.08,24.8,33.8
2854,5,4279.5,55.06,24.79,33.79
2855,5,4281.0,55.04,24.78,33.78
2856,5,4282.5,55.02,24.77,33.77
2857,5,4284.0,55.0,24.76,33.76
2858,5,4285.5,54.98,24.75,33.75
2859,5,4287.0,54.96,24.74,33.74
2860,5,4288.5,54.94,24.73,33.73
2861,5,4290.0,54.93,24.72,33.72
2862,5,4291.5,54.91,24.71,33.71
2863,5,4293.0,54.89,24.71,33.71
2864,5,4294.5,54.88,24.7,33.7
2865,5,4296.0,54.86,24.7,33.7
2866,5,4297.5,54.85,24.69,33.69
2867,5,4299.0,54.83,24.69,33.69
2868,5,4300.5,54.82,24.69,33.69
2869,5,4302.0,54.81,24.69,33.69
2870,5,4303.5,54.79,24.69,33.69
2871,5,4305.0,54.78,24.68,33.68
2872,5,4306.5,54.77,24.69,33.69
2873,5,4308.0,54.76,24.69,33.69
2874,5,4309.5,54.75,24.69,33.69
2875,5,4311.0,54.74,24.69,33.69
2876,5,4312.5,54.73,24.69,33.69
2877,5,4314.0,54.72,24.7,33.7
2878,5,4315.5,54.72,24.7,33.7
2879,5,4317.0,54.71,24.7,33.7
2880,5,4318.5,54.7,24.71,33.71
2881,5,4320.0,54.7,24.72,33.72
2882,5,4321.5,54.69,24.72,33.72
2883,5,4323.0,54.68,24.73,33.73
2884,5,4324.5,54.68,24.74,33.74
2885,5,4326.0,54.68,24.75,33.75
2886,5,4327.5,54.67,24.75,33.75
2887,5,4329.0,54.67,24.76,33.76
2888,5,4330.5,54.67,24.77,33.77
2889,5,4332.0,54.66,24.78,33.78
2890,5,4333.5,54.66,24.8,33.8
2891,5,4335.0,54.66,24.81,33.81
2892,5,4336.5,54.66,24.82,33.82
2893,5,4338.0,54.66,24.83,33.83
2894,5,4339.5,54.66,24.85,33.85
2895,5,4341.0,54.66,24.86,33.86
2896,5,4342.5,54.67,24.87,33.87
2897,5,4344.0,54.67,24.89,33.89
2898,5,4345.5,54.67,24.9,33.9
2899,5,4347.0,54.67,24.92,33.92
2900,5,4348.5,54.68,24.93,33.93
2901,5,4350.0,54.68,24.95,33.95
2902,5,4351.5,54.69,24.97,33.97
2903,5,4353.0,54.69,24.98,33.98
2904,5,4354.5,54.7,25.0,34.0
2905,5,4356.0,54.7,25.02,34.02
2906,5,4357.5,54.71,25.04,34.04
2907,5,4359.0,54.72,25.05,34.05
2908,5,4360.5,54.73,25.07,34.07
2909,5,4362.0,54.73,25.09,34.09
2910,5,4363.5,54.74,25.11,34.11
2911,5,4365.0,54.75,25.13,34.13
2912,5,4366.5,54.76,25.15,34.15
2913,5,4368.0,54.77,25.17,34.17
2914,5,4369.5,54.78,25.19,34.19
2915,5,4371.0,54.79,25.21,34.21
2916,5,4372.5,54.8,25.23,34.23
2917,5,4374.0,54.81,25.25,34.25
2918,5,4375.5,54.82,25.27,34.27
2919,5,4377.0,54.83,25.29,34.29
2920,5,4378.5,54.85,25.32,34.32
2921,5,4380.0,54.86,25.34,34.34
2922,5,4381.5,54.87,25.36,34.36
2923,5,4383.0,54.88,25.38,34.38
2924,5,4384.5,54.9,25.4,34.4
2925,5,4386.0,54.91,25.42,34.42
2926,5,4387.5,54.93,25.44,34.44
2927,5,4389.0,54.94,25.47,34.47
2928,5,4390.5,54.95,25.49,34.49
2929,5,4392.0,54.97,25.51,34.51
2930,5,4393.5,54.98,25.53,34.53
2931,5,4395.0,55.0,25.55,34.55
2932,5,4396.5,55.02,25.57,34.57
2933,5,4398.0,55.03,25.59,34.59
2934,5,4399.5,55.05,25.62,34.62
2935,5,4401.0,55.06,25.64,34.64
2936,5,4402.5,55.08,25.66,34.66
2937,5,4404.0,55.1,25.68,34.68
2938,5,4405.5,55.11,25.7,34.7
2939,5,4407.0,55.13,25.72,34.72
2940,5,4408.5,55.15,25.74,34.74
2941,5,4410.0,55.16,25.76,34.76
2942,5,4411.5,55.18,25.78,34.78
2943,5,4413.0,55.2,25.8,34.8
2944,5,4414.5,55.22,25.82,34.82
2945,5,4416.0,55.23,25.84,34.84
2946,5,4417.5,55.25,25.85,34.85
2947,5,4419.0,55.27,25.87,34.87
2948,5,4420.5,55.29,25.89,34.89
2949,5,4422.0,55.3,25.91,34.91
2950,5,4423.5,55.32,25.93,34.93
2951,5,4425.0,55.34,25.94,34.94
2952,5,4426.5,55.36,25.96,34.96
2953,5,4428.0,55.38,25.98,34.98
2954,5,4429.5,55.39,25.99,34.99
2955,5,4431.0,55.41,26.01,35.01
2956,5,4432.5,55.43,26.02,35.02
2957,5,4434.0,55.45,26.04,35.04
2958,5,4435.5,55.47,26.05,35.05
2959,5,4437.0,55.48,26.06,35.06
2960,5,4438.5,55.5,26.08,35.08
2961,5,4440.0,55.52,26.09,35.09
2962,5,4441.5,55.54,26.1,35.1
2963,5,4443.0,55.55,26.11,35.11
2964,5,4444.5,55.57,26.12,35.12
2965,5,4446.0,55.59,26.13,35.13
2966,5,4447.5,55.61,26.14,35.14
2967,5,4449.0,55.62,26.15,35.15
2968,5,4450.5,55.64,26.16,35.16
2969,5,4452.0,55.66,26.17,35.17
2970,5,4453.5,55.67,26.18,35.18
2971,5,4455.0,55.69,26.18,35.18
2972,5,4456.5,55.71,26.19,35.19
2973,5,4458.0,55.72,26.19,35.19
2974,5,4459.5,55.74,26.2,35.2
2975,5,4461.0,55.75,26.2,35.2
2976,5,4462.5,55.77,26.21,35.21
2977,5,4464.0,55.78,26.21,35.21
2978,5,4465.5,55.8,26.21,35.21
2979,5,4467.0,55.81,26.21,35.21
2980,5,4468.5,55.83,26.21,35.21
2981,5,4470.0,55.84,26.21,35.21
2982,5,4471.5,55.85,26.21,35.21
2983,5,4473.0,55.87,26.21,35.21
2984,5,4474.5,55.88,26.21,35.21
2985,5,4476.0,55.89,26.21,35.21
2986,5,4477.5,55.91,26.2,35.2
2987,5,4479.0,55.92,26.2,35.2
2988,5,4480.5,55.93,26.19,35.19
2989,5,4482.0,55.94,26.19,35.19
2990,5,4483.5,55.95,26.18,35.18
2991,5,4485.0,55.96,26.17,35.17
2992,5,4486.5,55.97,26.16,35.16
2993,5,4488.0,55.98,26.15,35.15
2994,5,4489.5,55.99,26.14,35.14
2995,5,4491.0,56.0,26.13,35.13
2996,5,4492.5,56.01,26.12,35.12
2997,5,4494.0,56.02,26.11,35.11
2998,5,4495.5,56.03,26.1,35.1
2999,5,4497.0,56.04,26.08,35.08
3000,5,4498.5,56.04,26.07,35.07
3001,5,4500.0,56.05,26.05,35.05
3002,5,4501.5,56.06,26.03,35.03
3003,5,4503.0,56.06,26.02,35.02
3004,5,4504.5,56.07,26.0,35.0
3005,5,4506.0,56.07,25.98,34.98
3006,5,4507.5,56.08,25.96,34.96
3007,5,4509.0,56.08,25.94,34.94
3008,5,4510.5,56.09,25.92,34.92
3009,5,4512.0,56.09,25.89,34.89
3010,5,4513.5,56.09,25.87,34.87
3011,5,4515.0,56.09,25.85,34.85
3012,5,4516.5,56.1,25.82,34.82
3013,5,4518.0,56.1,25.8,34.8
3014,5,4519.5,56.1,25.77,34.77
3015,5,4521.0,56.1,25.74,34.74
3016,5,4522.5,56.1,25.72,34.72
3017,5,4524.0,56.1,25.69,34.69
3018,5,4525.5,56.1,25.66,34.66
3019,5,4527.0,56.1,25.63,34.63
3020,5,4528.5,56.1,25.59,34.59
3021,5,4530.0,56.09,25.56,34.56
3022,5,4531.5,56.09,25.53,34.53
3023,5,4533.0,56.09,25.5,34.5
3024,5,4534.5,56.08,25.46,34.46
3025,5,4536.0,56.08,25.43,34.43
3026,5,4537.5,56.08,25.39,34.39
3027,5,4539.0,56.07,25.35,34.35
3028,5,4540.5,56.06,25.32,34.32
3029,5,4542.0,56.06,25.28,34.28
3030,5,4543.5,56.05,25.24,34.24
3031,5,4545.0,56.04,25.2,34.2
3032,5,4546.5,56.04,25.16,34.16
3033,5,4548.0,56.03,25.12,34.12
3034,5,4549.5,56.02,25.08,34.08
3035,5,4551.0,56.01,25.04,34.04
3036,5,4552.5,56.0,24.99,33.99
3037,5,4554.0,55.99,24.95,33.95
3038,5,4555.5,55.98,24.91,33.91
3039,5,4557.0,55.97,24.86,33.86
3040,5,4558.5,55.96,24.81,33.81
3041,5,4560.0,55.95,24.77,33.77
3042,5,4561.5,55.94,24.72,33.72
3043,5,4563.0,55.92,24.67,33.67
3044,5,4564.5,55.91,24.63,33.63
3045,5,4566.0,55.9,24.58,33.58
3046,5,4567.5,55.88,24.53,33.53
3047,5,4569.0,55.87,24.48,33.48
3048,5,4570.5,55.85,24.43,33.43
3049,5,4572.0,55.84,24.38,33.38
3050,5,4573.5,55.82,24.33,33.33
3051,5,4575.0,55.8,24.28,33.28
3052,5,4576.5,55.79,24.22,33.22
3053,5,4578.0,55.77,24.17,33.17
3054,5,4579.5,55.75,24.12,33.12
3055,5,4581.0,55.74,24.06,33.06
3056,5,4582.5,55.72,24.01,33.01
3057,5,4584.0,55.7,23.96,32.96
3058,5,4585.5,55.68,23.9,32.9
3059,5,4587.0,55.66,23.85,32.85
3060,5,4588.5,55.64,23.79,32.79
3061,5,4590.0,55.62,23.74,32.74
3062,5,4591.5,55.6,23.68,32.68
3063,5,4593.0,55.58,23.62,32.62
3064,5,4594.5,55.56,23.57,32.57
3065,5,4596.0,55.54,23.51,32.51
3066,5,4597.5,55.51,23.45,32.45
3067,5,4599.0,55.49,23.39,32.39
3068,5,4600.5,55.47,23.34,32.34
3069,5,4602.0,55.45,23.28,32.28
3070,5,4603.5,55.42,23.22,32.22
3071,5,4605.0,55.4,23.16,32.16
3072,5,4606.5,55.38,23.1,32.1
3073,5,4608.0,55.35,23.04,32.04
3074,5,4609.5,55.33,22.98,31.98
3075,5,4611.0,55.3,22.92,31.92
3076,5,4612.5,55.28,22.86,31.86
3077,5,4614.0,55.26,22.81,31.81
3078,5,4615.5,55.23,22.75,31.75
3079,5,4617.0,55.2,22.69,31.69
3080,5,4618.5,55.18,22.63,31.63
3081,5,4620.0,55.15,22.57,31.57
3082,5,4621.5,55.13,22.51,31.51
3083,5,4623.0,55.1,22.45,31.45
3084,5,4624.5,55.08,22.39,31.39
3085,5,4626.0,55.05,22.33,31.33
3086,5,4627.5,55.02,22.27,31.27
3087,5,4629.0,55.0,22.21,31.21
3088,5,4630.5,54.97,22.15,31.15
3089,5,4632.0,54.94,22.09,31.09
3090,5,4633.5,54.91,22.03,31.03
3091,5,4635.0,54.89,21.97,30.97
3092,5,4636.5,54.86,21.91,30.91
3093,5,4638.0,54.83,21.85,30.85
3094,5,4639.5,54.81,21.8,30.8
3095,5,4641.0,54.78,21.74,30.74
3096,5,4642.5,54.75,21.68,30.68
3097,5,4644.0,54.72,21.62,30.62
3098,5,4645.5,54.7,21.56,30.56
3099,5,4647.0,54.67,21.51,30.51
3100,5,4648.5,54.64,21.45,30.45
3101,5,4650.0,54.61,21.39,30.39
3102,5,4651.5,54.58,21.33,30.33
3103,5,4653.0,54.56,21.28,30.28
3104,5,4654.5,54.53,21.22,30.22
3105,5,4656.0,54.5,21.17,30.17
3106,5,4657.5,54.47,21.11,30.11
3107,5,4659.0,54.45,21.06,30.06
3108,5,4660.5,54.42,21.0,30.0
3109,5,4662.0,54.39,20.95,29.95
3110,5,4663.5,54.37,20.89,29.89
3111,5,4665.0,54.34,20.84,29.84
3112,5,4666.5,54.31,20.79,29.79
3113,5,4668.0,54.28,20.73,29.73
3114,5,4669.5,54.26,20.68,29.68
3115,5,4671.0,54.23,20.63,29.63
3116,5,4672.5,54.2,20.58,29.58
3117,5,4674.0,54.18,20.53,29.53
3118,5,4675.5,54.15,20.48,29.48
3119,5,4677.0,54.13,20.43,29.43
3120,5,4678.5,54.1,20.38,29.38
3121,5,4680.0,54.07,20.33,29.33
3122,5,4681.5,54.05,20.28,29.28
3123,5,4683.0,54.02,20.24,29.24
3124,5,4684.5,54.0,20.19,29.19
3125,5,4686.0,53.97,20.14,29.14
3126,5,4687.5,53.95,20.1,29.1
3127,5,4689.0,53.92,20.05,29.05
3128,5,4690.5,53.9,20.01,29.01
3129,5,4692.0,53.88,19.96,28.96
3130,5,4693.5,53.85,19.92,28.92
3131,5,4695.0,53.83,19.88,28.88
3132,5,4696.5,53.81,19.84,28.84
3133,5,4698.0,53.78,19.8,28.8
3134,5,4699.5,53.76,19.76,28.76
3135,5,4701.0,53.74,19.72,28.72
3136,5,4702.5,53.72,19.68,28.68
3137,5,4704.0,53.7,19.64,28.64
3138,5,4705.5,53.68,19.6,28.6
3139,5,4707.0,53.65,19.56,28.56
3140,5,4708.5,53.63,19.53,28.53
3141,5,4710.0,53.61,19.49,28.49
3142,5,4711.5,53.59,19.46,28.46
3143,5,4713.0,53.57,19.42,28.42
3144,5,4714.5,53.56,19.39,28.39
3145,5,4716.0,53.54,19.36,28.36
3146,5,4717.5,53.52,19.32,28.32
3147,5,4719.0,53.5,19.29,28.29
3148,5,4720.5,53.48,19.26,28.26
3149,5,4722.0,53.47,19.23,28.23
3150,5,4723.5,53.45,19.2,28.2
3151,5,4725.0,53.43,19.17,28.17
3152,5,4726.5,53.42,19.15,28.15
3153,5,4728.0,53.4,19.12,28.12
3154,5,4729.5,53.39,19.09,28.09
3155,5,4731.0,53.37,19.07,28.07
3156,5,4732.5,53.36,19.04,28.04
3157,5,4734.0,53.34,19.02,28.02
3158,5,4735.5,53.33,19.0,28.0
3159,5,4737.0,53.32,18.98,27.98
3160,5,4738.5,53.3,18.95,27.95
3161,5,4740.0,53.29,18.93,27.93
3162,5,4741.5,53.28,18.91,27.91
3163,5,4743.0,53.27,18.89,27.89
3164,5,4744.5,53.26,18.88,27.88
3165,5,4746.0,53.25,18.86,27.86
3166,5,4747.5,53.23,18.84,27.84
3167,5,4749.0,53.23,18.82,27.82
3168,5,4750.5,53.22,18.81,27.81
3169,5,4752.0,53.21,18.79,27.79
3170,5,4753.5,53.2,18.78,27.78
3171,5,4755.0,53.19,18.77,27.77
3172,5,4756.5,53.18,18.75,27.75
3173,5,4758.0,53.18,18.74,27.74
3174,5,4759.5,53.17,18.73,27.73
3175,5,4761.0,53.16,18.72,27.72
3176,5,4762.5,53.16,18.71,27.71
3177,5,4764.0,53.15,18.7,27.7
3178,5,4765.5,53.15,18.69,27.69
3179,5,4767.0,53.14,18.68,27.68
3180,5,4768.5,53.14,18.68,27.68
3181,5,4770.0,53.14,18.67,27.67
3182,5,4771.5,53.13,18.66,27.66
3183,5,4773.0,53.13,18.66,27.66
3184,5,4774.5,53.13,18.65,27.65
3185,5,4776.0,53.13,18.65,27.65
3186,5,4777.5,53.12,18.65,27.65
3187,5,4779.0,53.12,18.64,27.64
3188,5,4780.5,53.12,18.64,27.64
3189,5,4782.0,53.12,18.64,27.64
3190,5,4783.5,53.12,18.64,27.64
3191,5,4785.0,53.12,18.64,27.64
3192,5,4786.5,53.12,18.64,27.64
3193,5,4788.0,53.13,18.64,27.64
3194,5,4789.5,53.13,18.64,27.64
3195,5,4791.0,53.13,18.64,27.64
3196,5,4792.5,53.13,18.65,27.65
3197,5,4794.0,53.13,18.65,27.65
3198,5,4795.5,53.14,18.65,27.65
3199,5,4797.0,53.14,18.66,27.66
3200,5,4798.5,53.15,18.66,27.66
3201,5,4800.0,53.15,18.66,27.66
3202,5,4801.5,53.15,18.67,27.67
3203,5,4803.0,53.16,18.67,27.67
3204,5,4804.5,53.16,18.68,27.68
3205,5,4806.0,53.17,18.69,27.69
3206,5,4807.5,53.18,18.69,27.69
3207,5,4809.0,53.18,18.7,27.7
3208,5,4810.5,53.19,18.71,27.71
3209,5,4812.0,53.2,18.72,27.72
3210,5,4813.5,53.2,18.72,27.72
3211,5,4815.0,53.21,18.73,27.73
3212,5,4816.5,53.22,18.74,27.74
3213,5,4818.0,53.23,18.75,27.75
3214,5,4819.5,53.24,18.76,27.76
3215,5,4821.0,53.24,18.77,27.77
3216,5,4822.5,53.25,18.78,27.78
3217,5,4824.0,53.26,18.79,27.79
3218,5,4825.5,53.27,18.8,27.8
3219,5,4827.0,53.28,18.81,27.81
3220,5,4828.5,53.29,18.82,27.82
3221,5,4830.0,53.3,18.83,27.83
3222,5,4831.5,53.31,18.84,27.84
3223,5,4833.0,53.32,18.85,27.85
3224,5,4834.5,53.33,18.86,27.86
3225,5,4836.0,53.34,18.87,27.87
3226,5,4837.5,53.35,18.89,27.89
3227,5,4839.0,53.36,18.9,27.9
3228,5,4840.5,53.37,18.91,27.91
3229,5,4842.0,53.38,18.92,27.92
3230,5,4843.5,53.4,18.93,27.93
3231,5,4845.0,53.41,18.94,27.94
3232,5,4846.5,53.42,18.95,27.95
3233,5,4848.0,53.43,18.97,27.97
3234,5,4849.5,53.44,18.98,27.98
3235,5,4851.0,53.45,18.99,27.99
3236,5,4852.5,53.46,19.0,28.0
3237,5,4854.0,53.48,19.01,28.01
3238,5,4855.5,53.49,19.02,28.02
3239,5,4857.0,53.5,19.03,28.03
3240,5,4858.5,53.51,19.04,28.04
3241,5,4860.0,53.52,19.06,28.06
3242,5,4861.5,53.53,19.07,28.07
3243,5,4863.0,53.55,19.08,28.08
3244,5,4864.5,53.56,19.09,28.09
